Year,Month,sm_5cm,sm_20cm,sm_60cm
2002,1,0.205,0.208,0.136
2002,1,0.210,0.210,0.136
2002,1,0.202,0.208,0.136
2002,1,0.224,0.210,0.137
2002,1,0.227,0.211,0.137
2002,1,0.224,0.214,0.137
2002,1,0.220,0.213,0.137
2002,1,0.222,0.214,0.138
2002,1,0.220,0.215,0.138
2002,1,0.216,0.215,0.138
2002,1,0.214,0.215,0.139
2002,1,0.209,0.212,0.139
2002,1,0.211,0.215,0.140
2002,1,0.207,0.214,0.140
2002,1,0.204,0.211,0.140
2002,1,0.204,0.212,0.141
2002,1,0.203,0.213,0.141
2002,1,0.197,0.209,0.141
2002,1,0.196,0.208,0.142
2002,1,0.194,0.207,0.142
2002,1,0.191,0.205,0.141
2002,1,0.191,0.206,0.142
2002,1,0.188,0.206,0.142
2002,1,0.186,0.206,0.144
2002,1,0.180,0.202,0.143
2002,1,0.181,0.200,0.143
2002,1,0.181,0.202,0.144
2002,1,0.179,0.200,0.144
2002,1,0.180,0.202,0.145
2002,1,0.241,0.199,0.145
2002,1,0.285,0.196,0.146
2002,2,0.255,0.200,0.145
2002,2,0.248,0.203,0.145
2002,2,0.248,0.206,0.145
2002,2,0.241,0.207,0.146
2002,2,0.324,0.218,0.146
2002,2,0.316,0.256,0.146
2002,2,0.287,0.251,0.146
2002,2,0.277,0.250,0.146
2002,2,0.266,0.246,0.146
2002,2,0.255,0.242,0.146
2002,2,0.246,0.239,0.146
2002,2,0.246,0.238,0.147
2002,2,0.243,0.237,0.147
2002,2,0.238,0.233,0.146
2002,2,0.239,0.235,0.148
2002,2,0.233,0.231,0.148
2002,2,0.230,0.230,0.148
2002,2,0.229,0.229,0.149
2002,2,0.224,0.227,0.149
2002,2,0.219,0.224,0.150
2002,2,0.216,0.223,0.151
2002,2,0.210,0.217,0.151
2002,2,0.210,0.217,0.151
2002,2,0.204,0.213,0.152
2002,2,0.197,0.209,0.153
2002,2,0.189,0.205,0.153
2002,2,0.192,0.206,0.154
2002,2,0.190,0.204,0.153
2002,3,0.189,0.202,0.154
2002,3,0.185,0.202,0.155
2002,3,0.176,0.197,0.153
2002,3,0.177,0.195,0.152
2002,3,0.181,0.197,0.153
2002,3,0.179,0.195,0.154
2002,3,0.174,0.190,0.153
2002,3,0.174,0.189,0.156
2002,3,0.169,0.184,0.155
2002,3,0.165,0.180,0.155
2002,3,0.164,0.178,0.156
2002,3,0.162,0.174,0.155
2002,3,0.165,0.175,0.157
2002,3,0.160,0.170,0.157
2002,3,0.156,0.168,0.157
2002,3,0.153,0.165,0.156
2002,3,0.153,0.165,0.156
2002,3,0.156,0.163,0.156
2002,3,0.340,0.161,0.156
2002,3,0.330,0.174,0.155
2002,3,0.281,0.193,0.155
2002,3,0.259,0.194,0.154
2002,3,0.257,0.195,0.153
2002,3,0.249,0.195,0.153
2002,3,0.232,0.192,0.153
2002,3,0.226,0.188,0.153
2002,3,0.219,0.185,0.152
2002,3,0.210,0.182,0.152
2002,3,0.197,0.177,0.152
2002,3,0.366,0.297,0.152
2002,3,0.362,0.332,0.152
2002,4,0.326,0.306,0.152
2002,4,0.298,0.290,0.152
2002,4,0.280,0.276,0.152
2002,4,0.271,0.267,0.153
2002,4,0.263,0.261,0.154
2002,4,0.262,0.257,0.155
2002,4,0.277,0.256,0.156
2002,4,0.266,0.250,0.157
2002,4,0.256,0.246,0.158
2002,4,0.246,0.240,0.159
2002,4,0.230,0.229,0.159
2002,4,0.214,0.218,0.159
2002,4,0.205,0.210,0.159
2002,4,0.199,0.202,0.159
2002,4,0.187,0.187,0.157
2002,4,0.175,0.171,0.156
2002,4,0.166,0.162,0.154
2002,4,0.161,0.155,0.152
2002,4,0.158,0.152,0.150
2002,4,0.155,0.150,0.149
2002,4,0.150,0.147,0.147
2002,4,0.147,0.144,0.145
2002,4,0.145,0.143,0.144
2002,4,0.142,0.141,0.142
2002,4,0.186,0.138,0.141
2002,4,0.314,0.136,0.141
2002,4,0.283,0.138,0.141
2002,4,0.237,0.140,0.141
2002,4,0.205,0.141,0.142
2002,4,0.179,0.141,0.142
2002,5,0.160,0.140,0.141
2002,5,0.149,0.138,0.141
2002,5,0.145,0.137,0.140
2002,5,0.142,0.137,0.139
2002,5,0.140,0.137,0.139
2002,5,0.138,0.136,0.139
2002,5,0.136,0.137,0.139
2002,5,0.132,0.136,0.139
2002,5,0.127,0.136,0.139
2002,5,0.124,0.135,0.139
2002,5,0.122,0.135,0.137
2002,5,0.121,0.135,0.137
2002,5,0.118,0.134,0.137
2002,5,0.117,0.134,0.137
2002,5,0.117,0.134,0.138
2002,5,0.114,0.134,0.137
2002,5,0.110,0.133,0.137
2002,5,0.111,0.134,0.138
2002,5,0.108,0.133,0.137
2002,5,0.106,0.133,0.136
2002,5,0.106,0.133,0.137
2002,5,0.104,0.132,0.136
2002,5,0.105,0.133,0.136
2002,5,0.104,0.134,0.138
2002,5,0.102,0.133,0.139
2002,5,0.101,0.132,0.137
2002,5,0.101,0.133,0.139
2002,5,0.101,0.131,0.137
2002,5,0.101,0.131,0.137
2002,5,0.101,0.133,0.139
2002,5,0.100,0.133,0.138
2002,6,0.099,0.134,0.140
2002,6,0.097,0.134,0.139
2002,6,0.096,0.133,0.140
2002,6,0.166,0.131,0.139
2002,6,0.330,0.129,0.140
2002,6,0.296,0.129,0.140
2002,6,0.288,0.130,0.140
2002,6,0.283,0.132,0.140
2002,6,0.344,0.132,0.140
2002,6,0.337,0.135,0.140
2002,6,0.324,0.138,0.140
2002,6,0.307,0.140,0.140
2002,6,0.302,0.143,0.140
2002,6,0.292,0.146,0.141
2002,6,0.283,0.147,0.141
2002,6,0.278,0.150,0.141
2002,6,0.274,0.152,0.141
2002,6,0.271,0.155,0.141
2002,6,0.266,0.158,0.142
2002,6,0.261,0.161,0.142
2002,6,0.256,0.163,0.142
2002,6,0.253,0.166,0.142
2002,6,0.249,0.168,0.143
2002,6,0.244,0.171,0.143
2002,6,0.238,0.173,0.143
2002,6,0.231,0.175,0.143
2002,6,0.226,0.174,0.143
2002,6,0.229,0.175,0.143
2002,6,0.227,0.179,0.143
2002,6,0.218,0.178,0.144
2002,7,0.210,0.179,0.144
2002,7,0.200,0.177,0.144
2002,7,0.193,0.177,0.144
2002,7,0.185,0.175,0.144
2002,7,0.181,0.173,0.144
2002,7,0.181,0.171,0.144
2002,7,0.196,0.168,0.143
2002,7,0.196,0.166,0.143
2002,7,0.192,0.166,0.143
2002,7,0.187,0.166,0.143
2002,7,0.181,0.165,0.144
2002,7,0.177,0.163,0.144
2002,7,0.174,0.162,0.144
2002,7,0.170,0.160,0.144
2002,7,0.167,0.158,0.145
2002,7,0.162,0.156,0.145
2002,7,0.156,0.154,0.145
2002,7,0.153,0.152,0.145
2002,7,0.148,0.152,0.145
2002,7,0.141,0.150,0.145
2002,7,0.136,0.148,0.145
2002,7,0.133,0.147,0.145
2002,7,0.129,0.146,0.145
2002,7,0.125,0.145,0.145
2002,7,0.121,0.143,0.144
2002,7,0.118,0.142,0.144
2002,7,0.115,0.141,0.143
2002,7,0.113,0.141,0.144
2002,7,0.113,0.139,0.144
2002,7,0.112,0.138,0.143
2002,7,0.112,0.137,0.142
2002,8,0.111,0.138,0.142
2002,8,0.110,0.139,0.144
2002,8,0.108,0.137,0.142
2002,8,0.107,0.137,0.142
2002,8,0.105,0.136,0.141
2002,8,0.104,0.135,0.141
2002,8,0.104,0.135,0.142
2002,8,0.103,0.135,0.142
2002,8,0.103,0.135,0.143
2002,8,0.138,0.134,0.143
2002,8,0.181,0.132,0.142
2002,8,0.181,0.132,0.142
2002,8,0.172,0.132,0.142
2002,8,0.165,0.132,0.142
2002,8,0.160,0.133,0.142
2002,8,0.155,0.133,0.142
2002,8,0.150,0.133,0.142
2002,8,0.146,0.133,0.142
2002,8,0.144,0.135,0.142
2002,8,0.137,0.134,0.142
2002,8,0.136,0.133,0.142
2002,8,0.137,0.132,0.141
2002,8,0.139,0.133,0.141
2002,8,0.138,0.133,0.141
2002,8,0.138,0.134,0.141
2002,8,0.134,0.133,0.141
2002,8,0.130,0.133,0.141
2002,8,0.126,0.133,0.141
2002,8,0.132,0.133,0.142
2002,8,0.142,0.132,0.141
2002,8,0.145,0.133,0.141
2002,9,0.146,0.134,0.141
2002,9,0.144,0.133,0.141
2002,9,0.145,0.134,0.141
2002,9,0.142,0.133,0.141
2002,9,0.140,0.134,0.141
2002,9,0.137,0.134,0.141
2002,9,0.135,0.134,0.141
2002,9,0.132,0.134,0.141
2002,9,0.129,0.134,0.141
2002,9,0.127,0.134,0.141
2002,9,0.124,0.133,0.141
2002,9,0.125,0.134,0.141
2002,9,0.124,0.133,0.140
2002,9,0.129,0.133,0.140
2002,9,0.147,0.132,0.140
2002,9,0.161,0.132,0.139
2002,9,0.164,0.132,0.139
2002,9,0.163,0.132,0.139
2002,9,0.156,0.132,0.139
2002,9,0.155,0.131,0.139
2002,9,0.154,0.131,0.139
2002,9,0.153,0.132,0.139
2002,9,0.151,0.132,0.139
2002,9,0.151,0.133,0.139
2002,9,0.147,0.132,0.139
2002,9,0.145,0.132,0.139
2002,9,0.144,0.133,0.139
2002,9,0.141,0.133,0.139
2002,9,0.139,0.133,0.139
2002,9,0.135,0.133,0.139
2002,10,0.134,0.133,0.139
2002,10,0.132,0.133,0.139
2002,10,0.129,0.133,0.139
2002,10,0.128,0.132,0.139
2002,10,0.128,0.132,0.138
2002,10,0.130,0.132,0.138
2002,10,0.128,0.132,0.138
2002,10,0.127,0.131,0.138
2002,10,0.127,0.131,0.138
2002,10,0.127,0.131,0.138
2002,10,0.128,0.131,0.138
2002,10,0.128,0.131,0.138
2002,10,0.128,0.131,0.138
2002,10,0.128,0.130,0.137
2002,10,0.128,0.131,0.137
2002,10,0.128,0.131,0.137
2002,10,0.128,0.131,0.137
2002,10,0.127,0.131,0.137
2002,10,0.126,0.130,0.137
2002,10,0.126,0.130,0.137
2002,10,0.126,0.130,0.136
2002,10,0.126,0.130,0.136
2002,10,0.205,0.129,0.136
2002,10,0.279,0.128,0.136
2002,10,0.300,0.129,0.136
2002,10,0.281,0.131,0.135
2002,10,0.322,0.133,0.135
2002,10,0.346,0.188,0.135
2002,10,0.323,0.278,0.135
2002,10,0.296,0.272,0.134
2002,10,0.281,0.264,0.134
2002,11,0.280,0.258,0.134
2002,11,0.288,0.259,0.133
2002,11,0.283,0.261,0.133
2002,11,0.283,0.258,0.133
2002,11,0.283,0.259,0.133
2002,11,0.275,0.258,0.133
2002,11,0.271,0.257,0.133
2002,11,0.271,0.257,0.133
2002,11,0.271,0.258,0.134
2002,11,0.266,0.258,0.134
2002,11,0.259,0.253,0.134
2002,11,0.254,0.250,0.134
2002,11,0.252,0.247,0.134
2002,11,0.252,0.246,0.134
2002,11,0.248,0.244,0.134
2002,11,0.248,0.239,0.134
2002,11,0.247,0.238,0.134
2002,11,0.247,0.239,0.134
2002,11,0.244,0.237,0.134
2002,11,0.242,0.236,0.135
2002,11,0.241,0.236,0.135
2002,11,0.240,0.236,0.135
2002,11,0.239,0.235,0.135
2002,11,0.236,0.234,0.135
2002,11,0.231,0.231,0.136
2002,11,0.229,0.228,0.135
2002,11,0.226,0.225,0.135
2002,11,0.226,0.224,0.135
2002,11,0.227,0.224,0.135
2002,11,0.227,0.225,0.136
2002,12,0.226,0.224,0.136
2002,12,0.227,0.225,0.136
2002,12,0.328,0.267,0.136
2002,12,0.324,0.300,0.136
2002,12,0.305,0.286,0.136
2002,12,0.297,0.280,0.136
2002,12,0.289,0.275,0.138
2002,12,0.286,0.271,0.140
2002,12,0.294,0.271,0.145
2002,12,0.283,0.269,0.151
2002,12,0.280,0.266,0.157
2002,12,0.275,0.264,0.162
2002,12,0.271,0.261,0.166
2002,12,0.270,0.259,0.170
2002,12,0.269,0.258,0.174
2002,12,0.270,0.258,0.178
2002,12,0.269,0.257,0.184
2002,12,0.266,0.257,0.191
2002,12,0.260,0.254,0.197
2002,12,0.255,0.249,0.201
2002,12,0.255,0.247,0.203
2002,12,0.252,0.246,0.205
2002,12,0.256,0.243,0.206
2002,12,0.256,0.242,0.207
2002,12,0.247,0.241,0.207
2002,12,0.250,0.240,0.207
2002,12,0.245,0.239,0.208
2002,12,0.246,0.239,0.208
2002,12,0.249,0.238,0.208
2002,12,0.249,0.239,0.208
2002,12,0.246,0.239,0.209
2003,1,0.245,0.238,0.209
2003,1,0.244,0.237,0.209
2003,1,0.242,0.236,0.209
2003,1,0.242,0.236,0.209
2003,1,0.242,0.236,0.209
2003,1,0.241,0.235,0.210
2003,1,0.239,0.234,0.210
2003,1,0.240,0.234,0.210
2003,1,0.239,0.235,0.210
2003,1,0.235,0.233,0.210
2003,1,0.233,0.231,0.210
2003,1,0.232,0.231,0.210
2003,1,0.231,0.229,0.210
2003,1,0.231,0.229,0.209
2003,1,0.231,0.229,0.209
2003,1,0.228,0.228,0.209
2003,1,0.225,0.225,0.209
2003,1,0.224,0.224,0.209
2003,1,0.225,0.223,0.208
2003,1,0.226,0.224,0.208
2003,1,0.226,0.225,0.208
2003,1,0.222,0.223,0.209
2003,1,0.219,0.221,0.208
2003,1,0.217,0.220,0.208
2003,1,0.218,0.219,0.207
2003,1,0.219,0.220,0.207
2003,1,0.218,0.220,0.207
2003,1,0.217,0.220,0.207
2003,1,0.215,0.220,0.208
2003,1,0.213,0.219,0.208
2003,1,0.211,0.218,0.208
2003,2,0.209,0.218,0.208
2003,2,0.207,0.218,0.208
2003,2,0.204,0.218,0.208
2003,2,0.199,0.214,0.208
2003,2,0.198,0.212,0.207
2003,2,0.197,0.211,0.207
2003,2,0.195,0.209,0.206
2003,2,0.194,0.208,0.205
2003,2,0.194,0.208,0.205
2003,2,0.193,0.207,0.204
2003,2,0.192,0.206,0.204
2003,2,0.191,0.205,0.204
2003,2,0.191,0.206,0.204
2003,2,0.190,0.205,0.205
2003,2,0.186,0.203,0.205
2003,2,0.183,0.199,0.205
2003,2,0.183,0.197,0.205
2003,2,0.181,0.195,0.204
2003,2,0.179,0.194,0.204
2003,2,0.177,0.192,0.204
2003,2,0.177,0.191,0.203
2003,2,0.176,0.190,0.203
2003,2,0.175,0.188,0.202
2003,2,0.171,0.186,0.202
2003,2,0.170,0.184,0.200
2003,2,0.171,0.183,0.199
2003,2,0.172,0.183,0.199
2003,2,0.171,0.182,0.198
2003,3,0.171,0.181,0.198
2003,3,0.169,0.180,0.198
2003,3,0.168,0.178,0.197
2003,3,0.168,0.177,0.196
2003,3,0.165,0.175,0.195
2003,3,0.165,0.173,0.194
2003,3,0.164,0.172,0.192
